placa,cd_modelo,chassi,ano,cor
"JWE5867   ",78,46098744698,2011,CHUMBO
"KDN7259   ",42,86803970563,2005,VERDE
"HLG4684   ",96,13716950494,2020,CHUMBO
"OOY7008   ",60,46531324171,2019,BRANCO
"LTI5794   ",37,18079148965,2016,VERMELHO
"DAS2580   ",44,28871235956,2009,PRATA
"OYH0459   ",52,10852364054,2003,BRANCO
"XLA0963   ",5,54704507238,2009,PRETO
"BCG9709   ",68,51684533008,2006,CINZA
"DPG0276   ",32,52185775022,2007,CHUMBO
"PJI5858   ",69,43188481578,2006,BRANCO
"MJI0643   ",72,55002961966,2014,CHUMBO
"YTZ9385   ",54,97138811396,2011,CHUMBO
"IRK7621   ",76,93335587604,2008,PRATA
"ZBK9612   ",92,95502813511,2018,BRANCO
"XJY9840   ",90,74955160707,2014,CINZA
"QWB0023   ",21,42251776590,2012,PRATA
"XVE2076   ",35,70624383687,2009,CHUMBO
"IXR5637   ",55,75734566244,2018,CINZA
"ZHY5555   ",80,54712146924,2010,AMARELO
"FWM7718   ",18,72864883439,2024,CHUMBO
"ZPY0601   ",25,23132541570,2008,CHUMBO
"VSJ0092   ",52,78670000512,2008,PRATA
"DRF8204   ",92,36424491185,2004,PRATA
"WZI7388   ",38,72042653249,2006,CINZA
"DGB8997   ",46,25555044086,2012,PRATA
"QZN5648   ",92,91687916368,2003,CHUMBO
"UEN3995   ",41,67292251490,2010,PRETO
"EYU5679   ",21,12426947733,2022,CHUMBO
"XJH4206   ",87,13591593387,2006,CHUMBO
"PPN4138   ",33,89777322383,2004,BRANCO
"OEL4534   ",29,90201113766,2007,BRANCO
"LVS2912   ",13,15139688994,2005,CHUMBO
"DVP0293   ",74,83002052713,2023,VERDE
"IGM8019   ",54,50965446959,2022,PRATA
"MXC9204   ",50,64995156037,2003,VERDE
"GPA3486   ",77,96064612808,2019,VERMELHO
"YVH3499   ",43,27880704145,2006,PRETO
"YKQ2288   ",14,49675326977,2006,CHUMBO
"KWY8731   ",8,11269747723,2013,CHUMBO
"SJH3413   ",97,55504555224,2008,PRATA
"LTD8241   ",58,35991991717,2016,PRATA
"GZL8166   ",63,67299519313,2005,VERMELHO
"EIX9012   ",79,77341245530,2023,AMARELO
"CXN4477   ",17,22000405966,2015,CHUMBO
"DBL6237   ",52,57036615495,2019,PRATA
"YEK1015   ",9,73343690702,2018,CHUMBO
"OYE3550   ",48,45948403023,2014,VERMELHO
"GZY9498   ",36,99535306292,2007,VERDE
"YCU1226   ",15,36596371585,2003,CINZA
"CKD5264   ",63,81131001237,2012,PRETO
"PKN9443   ",83,54171165006,2023,CHUMBO
"JLW9337   ",54,87483951093,2020,CINZA
"QHG3664   ",65,34090938810,2002,CHUMBO
"ZQY2674   ",3,16609862654,2012,BRANCO
"KOZ9631   ",75,65702174953,2016,CHUMBO
"BNI2560   ",66,29055441653,2017,PRATA
"DXD2514   ",48,86677739600,2014,BRANCO
"PRV9920   ",41,50925923770,2024,CHUMBO
"CHD3315   ",51,34113586503,2012,VERMELHO
"YPV9750   ",24,54704175315,2004,CHUMBO
"PFG3100   ",22,22812081286,2015,PRETO
"BQJ0709   ",3,35974704837,2018,PRATA
"YKS3892   ",24,78782060861,2023,BRANCO
"COX7049   ",98,23079835197,2005,VERMELHO
"SCH8743   ",51,23876619228,2008,CHUMBO
"FNF9820   ",50,55417173545,2019,AMARELO
"TKA0474   ",85,59693959499,2004,CINZA
"XLT0476   ",60,86134572814,2016,CINZA
"ITL5211   ",66,61329282305,2024,CHUMBO
"KNH5401   ",76,42070366846,2009,BRANCO
"KKH8971   ",96,74268118926,2022,PRATA
"APD1811   ",59,54280354889,2006,BRANCO
"FTB7197   ",80,10305625320,2004,CINZA
"BOK7026   ",75,12066879561,2002,VERMELHO
"VWW7207   ",66,86523530222,2020,CHUMBO
"KKR0678   ",15,40999067725,2015,VERDE
"HXW1540   ",3,88246800401,2015,PRETO
"CFT4640   ",67,19982219480,2024,BRANCO
"EXA0469   ",63,47501481671,2018,AMARELO
"IWX3737   ",61,90184718469,2004,PRETO
"CEE6445   ",9,84567643112,2005,CHUMBO
"XEG8747   ",94,86852205064,2016,VERMELHO
"PKZ9389   ",46,23734383943,2000,CHUMBO
"ICP5884   ",34,71587239375,2002,CINZA
"UQO5497   ",31,28743752486,2022,CHUMBO
"FJQ8523   ",34,24859474347,2024,CINZA
"KGN1800   ",96,85919525192,2015,BRANCO
"WQN9556   ",10,45029921592,2005,CHUMBO
"YMK3347   ",12,59713958511,2018,CHUMBO
"KOE6220   ",77,86959504072,2020,CHUMBO
"LHC3320   ",39,49222617608,2000,CHUMBO
"KCI3443   ",19,28792892191,2002,CINZA
"BWC2301   ",65,43347943980,2000,CHUMBO
"SVL9845   ",40,85609134047,2014,PRATA
"WKF3827   ",10,59320152214,2023,PRATA
"TSS9165   ",75,46726666986,2011,CHUMBO
"QPG2029   ",76,33303999325,2020,CINZA
"IFB4604   ",67,13768350715,2005,CHUMBO
"VNS1306   ",26,15140546043,2012,CHUMBO
"FSZ6834   ",16,92927914161,2023,CHUMBO
"OHU1652   ",56,70215748671,2008,CINZA
"MKY4254   ",7,27231624298,2007,CHUMBO
"NLP4349   ",82,73510231076,2002,CHUMBO
"TDD2737   ",55,18329577188,2013,AMARELO
"OIQ1203   ",46,39076142451,2014,AMARELO
"KRG1280   ",12,94050167626,2004,CINZA
"JUN9001   ",55,68525665256,2009,VERDE
"TVQ6852   ",97,31855449843,2014,CHUMBO
"FLP7347   ",62,81757047572,2016,VERMELHO
"LJZ1211   ",9,71827569878,2011,BRANCO
"IVM4397   ",41,87503297364,2002,BRANCO
"BVO6626   ",24,71045212067,2017,CHUMBO
"OEP1329   ",13,83358377024,2011,PRATA
"VJC8012   ",63,98860306372,2024,CHUMBO
"IXY1953   ",33,99677420793,2009,PRETO
"YMP7290   ",24,67584666302,2022,CHUMBO
"SDQ8571   ",33,80617772598,2012,BRANCO
"EBD6199   ",31,83887807212,2013,CHUMBO
"ADB3624   ",80,77414785081,2010,CHUMBO
"ZPP9974   ",28,85902672034,2002,BRANCO
"GIM2784   ",31,64239342498,2012,BRANCO
"DCK3698   ",66,75947313704,2006,AMARELO
"VLD1436   ",28,27862539051,2004,PRETO
"JME1267   ",9,42557401031,2017,CHUMBO
"ALB0906   ",38,57808641688,2009,CINZA
"MSD6588   ",84,25401984831,2005,PRATA
"EDF1077   ",3,67505832741,2001,CHUMBO
"OYT5573   ",22,38079374923,2013,CINZA
"GFG8994   ",47,93398916531,2008,PRETO
"CXK4218   ",87,54654751631,2008,CHUMBO
"REX4443   ",39,96250583021,2008,CHUMBO
"SGG9188   ",72,22627821107,2000,BRANCO
"VUH3671   ",88,88118904625,2000,PRATA
"AGC1561   ",65,40091257715,2003,CINZA
"CPK7195   ",93,33988771454,2019,AMARELO
"REL4543   ",47,89450815436,2014,CHUMBO
"LGK5877   ",56,29266603383,2012,CHUMBO
"EPU7782   ",67,27837977769,2010,PRATA
"TIQ2152   ",48,24371188493,2001,CHUMBO
"QTV6963   ",53,69952467805,2020,VERMELHO
"DXV1785   ",96,36692944356,2014,CHUMBO
"YBY4036   ",97,75399905465,2014,PRATA
"HGL3948   ",92,16699383394,2008,CHUMBO
"PEC7129   ",74,63773452629,2022,PRETO
"OPT5390   ",60,19184124142,2016,CHUMBO
"FSS1802   ",31,86098847717,2014,PRATA
"HLP3851   ",78,82852980058,2020,PRETO
"AFD9974   ",14,76162226545,2014,PRETO
"PNK9719   ",43,39544749064,2004,VERDE
"BKY9446   ",67,86932897941,2000,CHUMBO
"DJU6495   ",53,43318488672,2008,CHUMBO
"ZEB3901   ",25,99827977087,2009,CHUMBO
"NEG3922   ",15,23313503176,2011,PRETO
"QZE8059   ",22,15809544269,2014,CHUMBO
"VUM9388   ",75,60546095901,2017,CINZA
"OME9154   ",30,64451649155,2013,AMARELO
"WSM5560   ",12,60698075568,2022,CHUMBO
"IYP4481   ",73,31048269067,2005,CHUMBO
"CUG7622   ",19,13277538387,2018,CHUMBO
"QLX0734   ",66,25016166823,2012,BRANCO
"FWH4971   ",20,51658796499,2020,BRANCO
"QVU7175   ",57,54298846164,2007,PRATA
"PTD3938   ",52,74803263476,2005,PRATA
"VBL7193   ",3,28122004182,2008,VERMELHO
"NAG5927   ",99,92169977528,2001,BRANCO
"KGW9335   ",28,35614476110,2015,CINZA
"VAD0244   ",94,41043630492,2003,CINZA
"GVT9939   ",88,44774976906,2000,BRANCO
"PHF0872   ",23,55557345960,2012,CINZA
"LAS9357   ",35,21556092666,2023,PRATA
"YYM8794   ",23,10082728464,2021,CHUMBO
"YRN0783   ",95,46108179536,2009,PRETO
"YEA3803   ",19,47825819171,2019,BRANCO
"UCE3651   ",58,42375566533,2018,CHUMBO
"QOL6025   ",81,29125937232,2024,PRATA
"MZJ5619   ",55,59677560011,2018,VERMELHO
"TFN9602   ",72,76555110959,2001,CHUMBO
"GUI8504   ",93,36762458121,2008,CHUMBO
"JVP5559   ",90,66584237349,2009,AMARELO
"SAF2548   ",19,29276837854,2021,CINZA
"NGZ0682   ",4,26559894326,2009,CHUMBO
"POP4192   ",3,88061725375,2012,VERMELHO
"ECK7848   ",13,87775704656,2009,AMARELO
"ALQ0862   ",41,11603614526,2014,CINZA
"KQU9426   ",33,23938743549,2018,PRATA
"DQX2003   ",14,13333646010,2014,CHUMBO
"JLA9768   ",57,53306691741,2009,PRETO
"YLF5611   ",55,42755038895,2021,CHUMBO
"DXA0013   ",68,28106217663,2022,CHUMBO
"CWW1217   ",93,16568305135,2012,CHUMBO
"BHZ9528   ",65,88595809699,2024,CINZA
"CIU9349   ",28,71372511690,2014,AMARELO
"GOJ3401   ",18,76342916285,2005,AMARELO
"BWX9836   ",51,74651141736,2009,BRANCO
"KJE4595   ",93,52088690243,2024,BRANCO
"HCW2730   ",84,25800465296,2023,CINZA
"BGU8692   ",48,75073052136,2011,VERMELHO
"ICS9364   ",68,64362989781,2001,VERMELHO
"DOZ7366   ",7,42241067032,2017,BRANCO
"OQT8757   ",31,79379194532,2015,PRETO
"CTS7100   ",38,66019202512,2018,BRANCO
"SZZ6344   ",12,34370519712,2015,VERMELHO
"YXH0214   ",95,38306510130,2010,PRATA
"YSQ8881   ",82,52134909525,2004,CHUMBO
"VWR4735   ",21,83692578977,2019,CHUMBO
"YJQ9183   ",16,53591484805,2001,CINZA
"ISX0570   ",76,32370631131,2005,CHUMBO
"HNV6560   ",96,94330034351,2016,CINZA
"THK3529   ",53,92926043404,2008,CINZA
"HAV5337   ",16,72944973783,2000,BRANCO
"FEC9333   ",41,38820876151,2017,AMARELO
"NRN2243   ",6,55838565273,2016,CHUMBO
"CQQ1260   ",23,92234306080,2021,VERMELHO
"EVO2894   ",2,58542734236,2022,CHUMBO
"FZI3352   ",46,85835108947,2003,VERMELHO
"ZMI3957   ",29,28815634097,2010,CINZA
"TQS9846   ",89,22859067932,2011,VERMELHO
"POY2474   ",77,98924410876,2013,PRETO
"SEG1837   ",25,38657363991,2023,PRATA
"WHP2337   ",21,85167825072,2004,PRATA
"WQP6488   ",11,75015913790,2010,BRANCO
"ADU4991   ",82,67785373578,2004,VERMELHO
"JUL5925   ",60,43891371443,2014,AMARELO
"HBV8090   ",92,60030324486,2019,VERMELHO
"GBM5108   ",43,99784162321,2003,AMARELO
"MSO3692   ",11,51672396640,2001,AMARELO
"MPP0583   ",60,36197815348,2013,BRANCO
"USG3328   ",92,75766619439,2018,CHUMBO
"AHQ7751   ",66,97437160219,2018,CHUMBO
"FBW2734   ",36,83743245236,2012,AMARELO
"FRE9104   ",87,18723402009,2013,CHUMBO
"QNE0983   ",37,92676862198,2017,CHUMBO
"UEH8323   ",53,84788552074,2004,CHUMBO
"RPR5772   ",88,40112437485,2024,CHUMBO
"IYP4677   ",44,20261114281,2014,PRETO
"SGN3523   ",89,32938206229,2021,PRETO
"UMV1991   ",20,11243355499,2000,BRANCO
"IDJ5049   ",5,90020800500,2019,AMARELO
"WEQ9739   ",12,48041443008,2005,CHUMBO
"CDL4301   ",80,72273506082,2002,CHUMBO
"TPN5167   ",99,31294134392,2011,CHUMBO
"EAN8053   ",75,79599997337,2004,PRETO
"JTW9532   ",24,90728971969,2013,BRANCO
"CBD2279   ",55,70364978403,2022,VERMELHO
"MZQ4325   ",94,23449802104,2017,CHUMBO
"EEO1735   ",46,79796511356,2023,CINZA
"ZEY8846   ",65,11596093989,2007,BRANCO
"XTO1501   ",46,93164105093,2006,BRANCO
"RXF7152   ",71,56042248585,2013,CHUMBO
"VYC6563   ",43,11445015335,2013,CHUMBO
"OYU4765   ",99,12901287693,2005,VERDE
"DTQ7117   ",67,62399277410,2002,PRETO
"GQX8702   ",2,81539640653,2020,BRANCO
"BTR5802   ",51,93059993722,2014,BRANCO
"XFW2932   ",29,41845686195,2013,BRANCO
"FPW1133   ",99,82979791300,2019,AMARELO
"ZRH5892   ",9,91005596700,2004,BRANCO
"OQD9634   ",72,28386690023,2000,CHUMBO
"VXP0722   ",7,58886455517,2016,CHUMBO
"XCK9400   ",27,25077654245,2004,PRETO
"APN3590   ",6,97045505053,2002,BRANCO
"IEV5192   ",71,33426199891,2019,CINZA
"CKT9145   ",37,54620211651,2012,AMARELO
"GOP2893   ",82,69438016120,2018,PRATA
"DHN7419   ",45,22089165168,2022,BRANCO
"SPL4269   ",90,20755827673,2012,PRETO
"GJF2942   ",15,76172152731,2003,VERDE
"RJH1274   ",66,66757442342,2009,BRANCO
"HPX8935   ",54,71186241196,2005,PRATA
"ISS1358   ",16,78341801720,2012,PRATA
"BTI2579   ",41,35481614978,2013,CHUMBO
"TZA3540   ",47,82347772146,2003,CHUMBO
"QEO2619   ",58,60471616109,2009,CHUMBO
"SEN0078   ",1,31772786422,2007,VERMELHO
"DLJ0784   ",41,40927057201,2017,CINZA
"EPJ8859   ",17,26963490938,2002,PRATA
"IHQ9642   ",58,69005154680,2006,CHUMBO
"WBT6219   ",80,77983981701,2017,BRANCO
"RVA7517   ",70,68810875319,2006,VERMELHO
"FSI4422   ",4,42533141623,2009,PRETO
"CTS8281   ",5,98889892144,2017,BRANCO
"JVC0037   ",21,15205643300,2006,CHUMBO
"DJK7421   ",30,39098695806,2018,AMARELO
"FOQ8008   ",23,66844800928,2002,PRATA
"OAL1338   ",52,34106095973,2004,PRETO
"CNB1325   ",25,88651150252,2011,CHUMBO
"PRT7222   ",81,61269712830,2021,BRANCO
"SPF3159   ",13,94224932491,2000,BRANCO
"DCK7287   ",86,80539645295,2012,CHUMBO
"GJG2472   ",69,87352587975,2011,CHUMBO
"YYD3026   ",40,13679763886,2014,VERDE
"JGN4248   ",33,74319139236,2018,CHUMBO
"PTZ9804   ",13,67983584680,2014,CHUMBO
"DSL1057   ",2,42020497244,2014,VERDE
"FUL0437   ",82,59233171484,2008,BRANCO
"LBM9644   ",61,29925307247,2001,BRANCO
"KJB7965   ",78,66029682196,2011,PRATA
"VSO4767   ",29,94446542180,2018,CHUMBO
"IQS6587   ",28,96082703931,2008,BRANCO
"LPZ0704   ",74,87427771385,2000,CHUMBO
"SJF8952   ",92,25715689132,2014,BRANCO
"ENJ6527   ",16,96863342320,2007,BRANCO
"NSI6868   ",29,66637076993,2003,CHUMBO
"TIY9941   ",12,52903936883,2024,PRETO
"WWT3962   ",31,68024985416,2015,CHUMBO
"HWA9811   ",86,10027254764,2002,AMARELO
"ESV2196   ",43,41669365439,2017,CHUMBO
"IFR3193   ",14,53600292216,2005,PRATA
"NLI2295   ",27,11375927874,2001,CHUMBO
"FGO4846   ",62,63639002120,2003,CINZA
"RGU5698   ",5,38993635059,2017,BRANCO
"SZJ5502   ",8,48356541974,2023,CINZA
"GDM3039   ",11,66988716407,2020,PRATA
"QHR2634   ",80,65127286895,2022,VERMELHO
"CXZ8313   ",7,20314635920,2015,PRATA
"PTE0070   ",79,66099644770,2020,CHUMBO
"ABS9362   ",38,49156715814,2008,PRATA
"SHT1130   ",49,76777757908,2011,AMARELO
"BCQ0555   ",14,82683056539,2014,CHUMBO
"PJS6914   ",57,70264472885,2017,CHUMBO
"EJR5391   ",99,37914440647,2001,VERMELHO
"RZC2837   ",17,36446343729,2012,VERMELHO
"VCC7567   ",16,80418599043,2013,CHUMBO
"KJC8863   ",39,21737468003,2017,AMARELO
"NJF1350   ",94,71267082349,2008,BRANCO
"BOH9260   ",14,63716418009,2015,BRANCO
"HLV7386   ",14,72780148556,2007,CHUMBO
"SBP1926   ",18,55474694609,2012,CHUMBO
"TOR9416   ",54,22698924878,2005,PRETO
"ELQ8521   ",88,93295061437,2016,VERMELHO
"BJB6136   ",34,87410341720,2010,CHUMBO
"EWN6430   ",25,98153698756,2008,CHUMBO
"XCQ0194   ",39,75176727815,2009,VERMELHO
"GNB0454   ",66,96696268187,2023,VERDE
"URV4053   ",77,48741601755,2021,CHUMBO
"SMN6345   ",19,98950357561,2014,CHUMBO
"TGB9211   ",98,51751176977,2007,CINZA
"XSS2766   ",25,43308167028,2005,CINZA
"ROB7568   ",30,98751204332,2015,CINZA
"FKU5207   ",84,14902315333,2020,VERMELHO
"NCW7101   ",62,20017263799,2015,CHUMBO
"UZM0769   ",34,16387999162,2015,PRETO
"PZS2189   ",12,90452127800,2020,BRANCO
"XES6313   ",31,98471162677,2017,PRATA
"KSK0484   ",3,54163637387,2003,CHUMBO
"KNC8104   ",53,39898477499,2000,BRANCO
"CYV5095   ",64,78552413388,2024,VERMELHO
"MRZ1792   ",31,98061248834,2017,CHUMBO
"IBK4087   ",25,72937452324,2023,BRANCO
"RGZ1561   ",81,51909658821,2014,CHUMBO
"OZI2950   ",73,52948976580,2010,CHUMBO
"VKG8003   ",55,20937582920,2005,BRANCO
"YLP4718   ",76,73653972421,2020,VERDE
"NJU2543   ",45,28142162199,2009,VERDE
"VJB7106   ",65,67052247840,2002,CHUMBO
"UHS3292   ",39,29349273425,2001,PRETO
"XGC2651   ",37,25885314424,2007,CINZA
"SCP8226   ",7,76557040138,2010,CHUMBO
"QTP3655   ",89,55147026643,2018,CHUMBO
"JIJ9728   ",8,93368642646,2012,BRANCO
"LYQ1602   ",42,87351486090,2024,BRANCO
"YSO1622   ",96,29168898887,2021,PRETO
"UQI5762   ",68,79572280939,2007,CHUMBO
"DWU7989   ",88,69525326217,2009,VERMELHO
"KGH0741   ",94,85799847746,2007,BRANCO
"ZNC8904   ",10,38868624209,2017,VERMELHO
"AQE2079   ",17,47075777831,2023,CHUMBO
"OKU1673   ",65,78862045384,2020,VERDE
"IWT2405   ",57,74018232592,2018,CHUMBO
"BEN4850   ",47,56558976920,2012,CINZA
"UOJ0931   ",53,20884921265,2022,CINZA
"FED7821   ",17,83670707364,2018,CHUMBO
"HNI6549   ",26,87497531034,2018,CHUMBO
"XDJ7846   ",100,72426719984,2011,BRANCO
"LAF5836   ",65,13723701824,2019,PRETO
"HYG2680   ",90,46034103082,2003,VERMELHO
"XZQ1372   ",54,11531291566,2017,CINZA
"KOD6100   ",16,77868372580,2019,BRANCO
"XNO9642   ",68,58908220763,2012,PRATA
"DMS5600   ",71,34394152531,2004,CHUMBO
"GWF2732   ",94,54816221205,2000,CHUMBO
"XVC5911   ",28,99538850202,2004,BRANCO
"QAB0208   ",98,25379972737,2014,PRATA
"TDQ4925   ",38,88269599178,2015,VERMELHO
"KJF6781   ",93,26414149413,2001,PRATA
"JNJ9393   ",14,91479376959,2022,CHUMBO
"QYQ9210   ",57,50801287087,2022,PRATA
"BNC9483   ",4,51178017687,2001,VERMELHO
"PIT8971   ",71,43283511282,2003,CHUMBO
"QPU5462   ",25,54545114574,2007,CHUMBO
"OSA1615   ",60,60818072405,2003,PRATA
"OXZ3891   ",58,89071946110,2013,BRANCO
"ZTJ8207   ",59,19808794462,2023,PRATA
"XAU3759   ",11,41630746029,2018,CHUMBO
"LIY8048   ",61,46536456704,2010,CINZA
"WLB1258   ",16,63553159234,2017,VERMELHO
"ERP9970   ",47,69572956090,2010,CHUMBO
"IXQ2597   ",66,75571586251,2003,CHUMBO
"OED2514   ",57,90613845478,2021,CINZA
"NJS7553   ",49,55778133929,2018,PRETO
"NSK7566   ",27,41089571537,2011,VERMELHO
"SYX8774   ",60,14527336594,2012,VERDE
"GNO5742   ",29,29393498234,2020,PRATA
"PUF0797   ",42,22303930823,2005,CHUMBO
"ETS6969   ",76,86860682479,2020,CHUMBO
"DHM3077   ",65,88082145787,2012,PRATA
"PZV5830   ",60,52912411322,2012,PRETO
"YNX5517   ",25,81722959041,2009,BRANCO
"NLZ1334   ",63,49121284964,2022,PRATA
"EYA1190   ",60,10868549677,2016,PRATA
"UOG0790   ",9,42809494403,2011,CINZA
"DBB3500   ",72,58904777561,2019,BRANCO
"ONK3552   ",38,35419777402,2014,BRANCO
"XOO3101   ",73,78921185244,2016,CHUMBO
"KOJ9173   ",66,23892817466,2012,CHUMBO
"YWT4871   ",27,78306479332,2012,CINZA
"NBM2957   ",17,51847310955,2014,PRETO
"IOZ1632   ",9,15607499744,2004,CHUMBO
"DFQ9562   ",46,74037250754,2005,BRANCO
"BYN9732   ",2,68012884084,2019,BRANCO
"UTD6060   ",74,17002626033,2005,CHUMBO
"YQG5649   ",2,42209393286,2008,CHUMBO
"NNG7246   ",98,27742872963,2009,PRETO
"MKQ9344   ",15,72454206592,2012,VERDE
"OYN4799   ",79,87213984946,2010,CHUMBO
"XWW4229   ",21,75110932179,2006,VERMELHO
"SHC3303   ",91,70485047702,2017,PRETO
"CTF8677   ",88,60271336730,2009,VERMELHO
"ERC2924   ",3,18236560105,2006,CHUMBO
"CZT4122   ",48,83920597134,2008,PRATA
"MYH8055   ",54,37073613402,2008,PRATA
"AHP9275   ",88,53630013104,2015,CINZA
"IGJ1660   ",88,52738992884,2020,BRANCO
"KNL3621   ",49,15608579627,2023,CHUMBO
"CTJ6169   ",5,76197260890,2018,BRANCO
"AUX8541   ",8,87190714016,2009,AMARELO
"DJD4966   ",23,71618938309,2014,CHUMBO
"AMF4383   ",7,31387237097,2000,AMARELO
"KWZ0326   ",78,80742360959,2016,PRATA
"VQD2425   ",61,34152995782,2018,VERMELHO
"WQT9824   ",45,99495237608,2001,CHUMBO
"MWJ4955   ",91,27764483229,2019,PRATA
"HJJ8269   ",44,91395847226,2006,VERMELHO
"QUV4980   ",9,42085573965,2009,BRANCO
"YSN3708   ",60,45677063794,2006,PRETO
"MQE3757   ",77,70396143200,2013,BRANCO
"HVZ9549   ",69,33599655167,2003,PRATA
"IDD4324   ",63,61615689136,2023,AMARELO
"YGQ9611   ",23,56488131690,2002,PRATA
"SBU7417   ",68,54002651365,2022,CHUMBO
"IPW6725   ",95,53523011318,2003,BRANCO
"GWU4761   ",3,50755862619,2004,PRETO
"MHS3773   ",11,21730908870,2007,PRATA
"ZTE1802   ",55,45092680591,2011,CHUMBO
"VMH4979   ",50,51717628073,2001,BRANCO
"JEY3979   ",26,14077073358,2019,BRANCO
"AEH8169   ",16,19937271271,2006,CHUMBO
"QVJ4414   ",37,59093527506,2010,CHUMBO
"SCY0903   ",59,43913241003,2003,CHUMBO
"PBT5639   ",61,48533116618,2016,AMARELO
"RDZ8849   ",44,23545481363,2024,CHUMBO
"YHB0189   ",23,41218877233,2000,VERMELHO
"ATY3539   ",81,20539229776,2022,BRANCO
"LPN1240   ",100,98710241342,2000,AMARELO
"SUD7716   ",46,68758263368,2019,BRANCO
"DGL5727   ",15,51374645573,2024,BRANCO
"FNK5151   ",14,73043550038,2006,CHUMBO
"ICJ6072   ",54,81944135972,2023,VERMELHO
"ZGX1524   ",29,88548532956,2015,CHUMBO
"PAZ2522   ",85,16012096862,2002,CINZA
"YJT0427   ",8,70856730845,2005,VERMELHO
"NXC3720   ",43,94665854683,2001,CHUMBO
"YPD7937   ",22,13722010565,2020,VERMELHO
"OSZ2294   ",48,19929809030,2021,PRETO
"CBY7254   ",57,17384571266,2022,CINZA
"MOU0453   ",17,66453927627,2007,CHUMBO
"LMB3713   ",76,67490708308,2020,CHUMBO
"YKW4982   ",59,34873090845,2010,VERMELHO
"NLJ7233   ",31,87469639118,2006,CHUMBO
"URM9148   ",20,40074739875,2007,PRATA
"AKI1217   ",4,13932030806,2004,AMARELO
"YFZ7566   ",4,94130785318,2008,CHUMBO
"QDL2732   ",64,99468020017,2016,PRETO
"WDV0974   ",43,92566203471,2015,BRANCO
"EJP2617   ",42,73558364953,2017,BRANCO
"MKS0750   ",57,55141030606,2023,BRANCO
"LFF6476   ",19,11638301231,2017,BRANCO
"NOZ7494   ",84,57739037482,2022,PRETO
"CVS3645   ",9,89413614663,2018,VERMELHO
"ULR6241   ",65,18158249993,2000,CINZA
"VVK4047   ",55,64367612484,2004,VERMELHO
"PZC6329   ",85,63395411267,2018,PRETO
"LEA2787   ",17,33302932560,2007,CINZA
"SAB1982   ",92,59596504700,2011,CINZA
"CVE5794   ",93,44015098480,2017,CHUMBO
"MVM9432   ",93,91625607562,2009,VERMELHO
"MJA0403   ",98,15496254578,2020,CHUMBO
"LSY9218   ",27,73148259164,2022,VERDE
"SPO9499   ",49,32537008602,2022,CHUMBO
"GEB7041   ",96,20954490434,2010,BRANCO
"XMQ9983   ",34,50883721892,2020,CHUMBO
"AXE3291   ",72,14186207794,2007,CHUMBO
"MOB3122   ",16,87709679775,2009,BRANCO
"MFG0238   ",8,85129525935,2003,CHUMBO
"QQO4572   ",13,56306513948,2001,PRETO
"RSA0481   ",52,47018846770,2002,BRANCO
"JAI3096   ",47,31485269827,2020,VERDE
"QUB3546   ",74,69757061203,2014,PRATA
"NHN2148   ",76,61388661008,2004,CHUMBO
"WWR2987   ",10,61636870835,2004,VERMELHO
"HQH5244   ",34,60002633736,2008,VERMELHO
"EOM3342   ",5,47600131016,2005,PRATA
"BRJ8168   ",55,57583761296,2001,VERMELHO
"MTC0744   ",42,30542687742,2024,AMARELO
"XIL9752   ",81,74577163308,2007,BRANCO
"LFH3203   ",84,24320013326,2019,CHUMBO
"CUP2821   ",71,32781506210,2014,BRANCO
"ITZ6457   ",2,58660822472,2010,PRATA
"ILP8469   ",93,73289688194,2023,CHUMBO
"WVT9148   ",13,34742562732,2000,PRATA
"ECX4787   ",29,32030382388,2016,CHUMBO
"EQT4998   ",25,64934312848,2010,CINZA
"BKG4811   ",60,87456346719,2020,VERMELHO
"EAU8439   ",73,68479362490,2007,CHUMBO
"NFI6080   ",98,65254287568,2015,VERMELHO
"HFU3638   ",26,67100073305,2020,CHUMBO
"OHX2217   ",45,17158901174,2009,BRANCO
"HXY6726   ",20,38267180311,2006,CINZA
"DDG6808   ",99,54858110102,2014,BRANCO
"DEH6535   ",55,45482570443,2007,BRANCO
"WLL8667   ",92,35223078185,2014,AMARELO
"CKU1400   ",51,70148309595,2007,BRANCO
"DHT6896   ",30,20667704406,2008,CHUMBO
"WNQ5066   ",57,56803006063,2004,VERMELHO
"XSC8699   ",56,10045128377,2023,CHUMBO
"JGS1559   ",37,51036826075,2015,CHUMBO
"SGE8383   ",17,65741926633,2024,CHUMBO
"DYB9448   ",38,63948194485,2001,BRANCO
"UTH4901   ",46,80995961732,2002,AMARELO
"SGA9079   ",34,74345334529,2020,PRATA
"MLB7815   ",71,79143392228,2007,PRATA
"TPL4070   ",28,24704138692,2024,CHUMBO
"DWC3046   ",27,34202030336,2020,VERDE
"EHO2052   ",62,20205115539,2022,CHUMBO
"HHP4614   ",44,16144559560,2000,VERMELHO
"DFE3024   ",14,23510331726,2003,BRANCO
"ZUN9111   ",94,49819967239,2013,CHUMBO
"HQR0053   ",31,82970897933,2021,PRATA
"FJM3569   ",51,89483448617,2023,AMARELO
"AYK5004   ",87,46924546082,2006,VERMELHO
"RKV7841   ",99,27786979126,2011,CHUMBO
"DEM0770   ",11,71744980092,2011,VERMELHO
